index	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
111	111	8.725978142657495e+17	870200803.0	0.0	0.0	0.0	0.0			Reality of why we need #diversity! #parents #mom #kids #asian #ghostintheshellmovie #chinese #nextgeneration #hope https://t.co/vWW82Khh7p	0.0186	0.4452	0.5362
24	24	1.330342416696701e+18	9.710127204713226e+17	0.0	0.0	0.0	1.0	1.3303316681173852e+18	retweeted	"RT @caleblovesfilm: Happy birthday to Scarlett Johansson 🎉 

#ScarlettJohansson #HappyBirthdayScarletJohansson #BlackWidow #TheAvengers #Av…"	0.0019	0.0186	0.9795
352	349	7.978890950494577e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 02:42:45 ICT … https://t.co/2JyldYq2fj"	0.0176	0.9153	0.0671
30	30	1.2973715899657462e+18	3323316088.0	0.0	0.0	0.0	0.0			"Motoko by shai.daniel_art 💜
.
.
Follow @NacionTic for more digital art
.
#motokokusanagi
#majorkusanagi
#ghostintheshell #ghostintheshellcosplay #ghostintheshellmovie #ghostintheshell2017 #ghostintheshellanime… https://t.co/1gvfKq5Ane"	0.0063	0.6613	0.3325
630	627	5.522043363115745e+17	38513065.0	1.0	0.0	1.0	1.0			Lone Wolf &amp; Cub starring Russel Brand (Daigoro is a CG baby Russel Brand) #GhostInTheShellMovie	0.0056	0.8918	0.1026
102	102	8.855679683142615e+17	325873761.0	4.0	0.0	0.0	0.0			I look so fake xD I am a wannabe #scarjo #ghostintheshell #cosplay #ghostintheshellmovie #major https://t.co/mhhBlV1I8R	0.6208	0.2959	0.0833
16	16	1.3918069687302963e+18	1.2002012870625485e+18	0.0	0.0	0.0	0.0			ALUR CERITA FILM GHOST IN SHELL #Ghostintheshellmovie #ceritafilmGhostin... https://t.co/xGVKWIG6Bh via @YouTube	0.0174	0.9301	0.0525
301	298	8.311419794844631e+17	1651774542.0	0.0	0.0	0.0	0.0			I'm extra ready for the #GhostintheShellmovie next month I've finished 3 tv series all movies	0.002	0.0324	0.9656
585	582	6.6432996930526e+17	12810112.0	2.0	0.0	0.0	0.0			With my homies at the #GhostInTheShellMovie premiere courtesy of @funimation ! Epic giant group photo… https://t.co/bPr9OyxVuZ	0.0013	0.0293	0.9694
489	486	7.207797069418537e+17	135767061.0	0.0	0.0	0.0	3.0	7.207650242186486e+17	retweeted	RT @ChinHuaLu: Cute hair, but still doesn't make Scarlett Johansson magically Japanese. #GhostInTheShellMovie https://t.co/u9lDAA71W7	0.2694	0.5919	0.1387
116	116	8.623417156797399e+17	201822650.0	1.0	0.0	0.0	1.0			First up! A few weeks old but @LegoTrip and @khalifaboy discuss #GhostInTheShellMovie https://t.co/IPWiB0TSZJ	0.0043	0.676	0.3197
72	72	9.078515959746929e+17	172607245.0	0.0	0.0	0.0	0.0			It was a good lil movie tho I actually liked #DeathNotenetflix better than #GhostintheShellMovie Gits had better visuals tho	0.0098	0.0449	0.9453
175	175	8.484959039336489e+17	2384555876.0	0.0	0.0	0.0	0.0			"BQB here with a review of #Ghostintheshell 

https://t.co/35tOOO08lJ

#movies #moviereviews #scarlettjohansson #ghostintheshellmovie"	0.0165	0.7942	0.1893
338	335	7.979305612559155e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 05:27:19 ICT … https://t.co/2JyldYHDDT"	0.0177	0.916	0.0663
205	205	8.476280332006031e+17	1651774542.0	0.0	0.0	0.0	1.0			I just wanna see the Major beat some ass she ain't no hoe by any means #GhostInTheShellMovie	0.7891	0.167	0.0439
498	495	7.207767050617487e+17	27291232.0	0.0	0.0	0.0	0.0			There are soo many opportunities to tell rich, diverse stories Hollywood. It's sad that once again you don't even try #GhostInTheShellMovie	0.7054	0.2251	0.0695
377	374	7.790707269974385e+17	7.774770975687598e+17	0.0	0.0	0.0	5.0	7.790255252054139e+17	retweeted	"RT @ComicBook_Movie: '@Scarlett_Jo''s Major Takes Aim In Two More Teasers For #ghostintheshellmovie 
https://t.co/4Dh0Spkt7E https://t.co/b…"	0.0059	0.8467	0.1474
98	98	8.861323026144133e+17	3751356613.0	0.0	0.0	0.0	0.0			Ghost in the Shell 4K BLU RAY UNBOXING Review https://t.co/70y8WNAz5P #4K #bluray #ParamountStudio #GhostintheShell #GhostintheShellMovie	0.0087	0.9085	0.0828
251	251	8.428417222458573e+17	2968012739.0	0.0	0.0	0.0	1.0	8.428386297645179e+17	retweeted	RT @endragh: This was amazingly done by New Candy Entertainment. It looks so good #ghostintheshell #anime #ghostintheshellmovie #movie #cos…	0.0025	0.0131	0.9844
326	323	8.016213496639037e+17	143526150.0	1.0	0.0	0.0	0.0			#GhostInTheShell @GhostInShell Official Trailer 1 (2017) #ScarlettJohansson https://t.co/dMdjoWjsGT @YouTube #GhostInTheShellMovie ¤ #AvaTar	0.0043	0.8957	0.1001
413	410	7.692091255614341e+17	478032222.0	0.0	0.0	0.0	1.0	7.688555653134049e+17	retweeted	RT @Art_Of_One: @vashjinn @PCUncovered If they don't put the enhanced eyes on Batou, they're doing worse than I've thought. #Ghostintheshel…	0.9017	0.0918	0.0065
490	487	7.207796875305943e+17	809448408.0	2.0	0.0	0.0	1.0			If you don't want backlash when casting for live action anime, don't cast white people as leads #GhostInTheShellMovie 😒	0.8279	0.1637	0.0084
170	170	8.487304922663567e+17	15915001.0	0.0	0.0	0.0	1.0	8.48715323897512e+17	retweeted	RT @JackLockjaw: The main takeaway from the #GhostintheShellmovie is that we can't trust future advertisers with gaudy holographic gif tech…	0.5797	0.3891	0.0312
0	0	1.552351196186153e+18	1.5360160513846886e+18	0.0	0.0	0.0	0.0			"Ghost in the Shell SAC_2045 1/7 Scale Pre-Painted Figure: Motoko Kusanagi
FuRyu
$206.99

https://t.co/BMltDGQxdE

#GhostintheshellFigure #GhostintheshellToy #ExclusiveToy #ExclusiveFigure #GhostintheShell #MotokoKusanagi
#FuRyu #Ghostintheshellmovie #GhostintheShellSAC2045"	0.0165	0.8893	0.0942
12	12	1.4335318303979274e+18	2300501173.0	0.0	0.0	0.0	0.0	1.4335318219296276e+18	quoted	"Download the Best #app to share your #Best #movies content
==&gt; https://t.co/wIy9Y1t6lH &lt;== 
#ghostintheshellmovie #ghostintheshell1995 #ghostintheshell1995movie #ghostintheshelltrailer #ghostintheshell1995trailer  https://t.co/z9mAp5QFo4 https://t.co/2kBFsRzQXw"	0.0039	0.1732	0.8229
150	150	8.497182482872402e+17	1947497065.0	2.0	0.0	0.0	2.0			“Ghost in the Shell” remake a box office bomb https://t.co/pE4zJYKt0R via @LBCommuter #GhostInTheShellMovie	0.0056	0.3119	0.6824
88	88	8.911476222279516e+17	247196798.0	0.0	0.0	0.0	1.0	8.911468953172869e+17	retweeted	RT @twistedblaster: Ghost in the Shell (31 March 2017 (USA)) - https://t.co/cduDzUh56Y #GhostInTheShellMovie 7/10 Satisfying spectacle carr…	0.0021	0.0538	0.9441
277	274	8.38696357036716e+17	38974555.0	0.0	0.0	0.0	0.0			More official props from the movie Ghost in the Shell.#ghostintheshell #ghostintheshellmovie… https://t.co/R8OvKYyUmF	0.0061	0.8146	0.1793
398	395	7.790264513162363e+17	7.09708869224702e+17	1.0	0.0	0.0	0.0			Watch Scarlett Johansson in the Eerie Teaser Trailer of Ghost in the Shell. https://t.co/jxBLSbHx5s #GhostintheShell #ghostintheshellmovie https://t.co/Vf3tW9rcjU	0.0032	0.8646	0.1322
188	188	8.479590876147466e+17	35823089.0	0.0	0.0	0.0	0.0			Ok, so the #GhostInTheShellMovie wasn't as bad as I initially thought, but I probably wouldn't get it on DvD though.	0.7044	0.2377	0.0579
458	455	7.209601292780913e+17	17179747.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
226	226	8.465508282447831e+17	2968012739.0	0.0	0.0	0.0	3.0	8.465493974374973e+17	retweeted	"RT @teasertrailer: Ghost in the Shell - trailer -&gt; https://t.co/bE5tA1nsuo

#GhostInTheShell #GhostInTheShellMovie https://t.co/7oa4mZuD2f"	0.0038	0.8782	0.118
185	185	8.48025555802968e+17	2968012739.0	0.0	0.0	0.0	1.0	8.480251074025472e+17	retweeted	"RT @IAmFoodNerd: Catch the review Saturday night over on the Facebook page. https://t.co/CYTcbreN6L 
#ghostintheshell #ghostintheshellmovie…"	0.0061	0.9317	0.0622
165	165	8.488422794607124e+17	242381142.0	0.0	0.0	0.0	0.0			"Movie Monday 🎬🎥
#candid📷 #ilikemonday #nicepeoples #bestmoments #ghostintheshellmovie… https://t.co/RJQlVE53RC"	0.0028	0.0951	0.9021
340	337	7.979207943199744e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 04:47:28 ICT … https://t.co/rHT2VNz9Rf"	0.0182	0.9146	0.0672
414	411	7.688555653134049e+17	268011775.0	2.0	0.0	0.0	1.0	7.688506654309212e+17	replied_to	@vashjinn @PCUncovered If they don't put the enhanced eyes on Batou, they're doing worse than I've thought. #Ghostintheshellmovie	0.9064	0.0855	0.0082
569	566	6.646142590542725e+17	4107943277.0	0.0	0.0	0.0	14.0	6.64555863277867e+17	retweeted	RT @SteveTerada: The #ghostintheshellmovie premiere! Support anime in theaters! TY @karriebearr for inviting us! @funimation #otaku https:/…	0.0018	0.0269	0.9713
57	57	9.579458811138744e+17	29703697.0	0.0	0.0	0.0	0.0			Little late to the party, but I really enjoyed #ghostintheshellmovie feel it was being criticised unfairly. I found it very honourable to source, while rounding out the story for a wider audience. Too bad there won’t be a sequel.	0.0568	0.0876	0.8556
143	143	8.50553206128001e+17	4725867918.0	0.0	0.0	0.0	2.0	8.497182482872402e+17	retweeted	RT @Stevenprr2Pryor: “Ghost in the Shell” remake a box office bomb https://t.co/pE4zJYKt0R via @LBCommuter #GhostInTheShellMovie	0.0053	0.4465	0.5482
110	110	8.73322593239085e+17	2378844505.0	0.0	0.0	0.0	0.0			Reality of why we need #diversity! #parents #mom #kids #asian #ghostintheshellmovie #chinese #nextgeneration #hope https://t.co/KCVK8xZ4IR	0.0186	0.4452	0.5362
616	613	6.078449675166351e+17	55530307.0	0.0	0.0	0.0	0.0			Am I the only guy excited about the #GhostInTheShellMovie coming out in 2017	0.0035	0.0587	0.9377
615	612	6.56267601149055e+17	144718704.0	0.0	0.0	0.0	0.0			I don't know if I can handle anymore awesome shit today and it's not half time yet!- https://t.co/pmSWXZ8RhW #GITS #ghostintheshellmovie	0.3924	0.1987	0.4089
112	112	8.697310791791821e+17	1668955963.0	0.0	0.0	0.0	0.0			Seeing #baywatch tonight, been looking forward since i saw the first trailer in #ghostintheshellmovie	0.0016	0.0442	0.9542
438	435	7.21592367325782e+17	71784063.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
440	437	7.215859048470774e+17	110400643.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
466	463	7.208245183195505e+17	3161504898.0	0.0	0.0	0.0	0.0			which ghost in the shell movie is this #ghostintheshellmovie	0.0851	0.8618	0.0531
601	598	6.642863636222198e+17	12810112.0	1.0	0.0	0.0	0.0			My little booboos! At the #GhostInTheShellMovie LA premiere with like...everyone I know! Here with… https://t.co/2zCPk2JE53	0.0027	0.1524	0.8449
68	68	9.252341761393828e+17	107077404.0	0.0	0.0	0.0	0.0			Late night #sketch. #ghostintheshell #geisha #cyborg #robot #anime #ghostintheshellmovie… https://t.co/iUwB64Jvgu	0.0081	0.9256	0.0663
311	308	8.272432235087995e+17	188520775.0	1.0	0.0	0.0	0.0			@PilouAsbaek cannot wait to see you as Batou in #Ghostintheshellmovie My fella &amp; I are currently Watching you in #Borgen 🇩🇰🇩🇰🇩🇰	0.0015	0.0222	0.9763
62	62	9.490749962650911e+17	198675780.0	1.0	0.0	0.0	1.0			GHOST IN THE SHELL (1991) #collageart #collage #ghostintheshell #ghostintheshellmovie… https://t.co/5vK1gH4EDN	0.0198	0.9151	0.0651
553	550	6.949279801251185e+17	1651774542.0	0.0	0.0	0.0	0.0			Wish it was  starring Angelina Jolie her attitude perfect for #GhostintheshellMovie	0.0076	0.0494	0.943
594	591	6.642885674603889e+17	18484733.0	0.0	0.0	0.0	4.0	6.642870937455452e+17	retweeted	RT @MollyMcIsaac: At the #ghostintheshellmovie premiere courtesy of @FUNimation with my nerd crew! https://t.co/lqvFINAGF9	0.0027	0.5368	0.4606
523	520	7.207653190364488e+17	32475347.0	0.0	0.0	0.0	0.0			I think I heard the collective sigh of every Otaku responding at the ScarJo image from the #GhostInTheShellMovie earlier.	0.221	0.69	0.089
509	506	7.207688614281708e+17	55314262.0	1.0	0.0	0.0	0.0			I love #blackwidow but not too keen on her in #GhostInTheShellMovie https://t.co/SaaR8RoH5T	0.7736	0.212	0.0145
502	499	7.207717243844035e+17	2287173870.0	0.0	0.0	0.0	0.0			"Let us See if Scarlett Johansson, can Fill the Majors Boots
#GiTS #GhostInTheShellMovie 
https://t.co/3ps9JIoQjk"	0.0088	0.6074	0.3838
388	385	7.790388299906785e+17	4920220572.0	0.0	0.0	0.0	0.0	7.790383782222029e+17	replied_to	@BuzzFeed I just hope it remains consistently weird/quirky and that the finished movie isn't a generic scifi action.#ghostintheshellmovie	0.6468	0.3065	0.0467
422	419	7.329725175355515e+17	4443270196.0	1.0	0.0	0.0	0.0	7.329587214254612e+17	replied_to	@GlobalBC @globalnews -I'm annoyed that they've done it to #ghostintheshellmovie to. I doubt I'll pay to go see it. #whitewashedOUT	0.9365	0.0574	0.0061
433	430	7.222224215628964e+17	135767061.0	0.0	0.0	0.0	1.0	7.207767761593344e+17	retweeted	RT @kainicole: Hollywood wake up. You don't need white people in every movie to make money. Diversity wins. #GhostInTheShellMovie	0.2267	0.6017	0.1716
248	248	8.44103785739944e+17	87053137.0	0.0	0.0	1.0	1.0			"Lovely bit of home work before the remake hits cinemas

#ghostintheshell #ghostintheshellmovie… https://t.co/1FkzHjOv64"	0.002	0.0423	0.9557
494	491	7.2077789600512e+17	231909676.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
43	43	1.109580214470742e+18	323613858.0	1.0	0.0	0.0	0.0	1.1091655790787953e+18	quoted	Which is really disgusting seeing as most cyberpunk is inspired by Japanese works. LOOKING AT YOU, #GHOSTINTHESHELLMOVIE! https://t.co/8gJbmtZn2E	0.9356	0.0571	0.0073
513	510	7.207685704230093e+17	996302996.0	0.0	0.0	0.0	2.0	7.207637799825613e+17	retweeted	RT @christashima: #GhostInTheShellMovie director Rupert Sanders and his producers are either absolute sh*theads or racist MF'ers. F*ck #whi…	0.9556	0.0395	0.0049
6	6	1.4473991813252465e+18	358025169.0	0.0	0.0	0.0	0.0			Is this whole #GhostintheShellMovie in Japanese? Been seeing English subtitles.	0.0732	0.8761	0.0507
349	346	7.97901866700972e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 03:36:07 ICT … https://t.co/2JyldYq2fj"	0.0185	0.9134	0.0681
