actor_id
Ahn Ji-ho (actor)
Ahn Nae-sang
Ahn Se-ha
Ahn Seung-gyun
Ahn Suk-hwan
Ahn Sung-ki
Ahn Woo-yeon
Ahn Yong-joon
Ajoo
Hirofumi Arai
Bae Eun-sik
Bae Hyun-sung
Bae In-hyuk
Bae Seong-woo
Bae Soo-bin
Bae Yong-joon
Baek Bong-ki
Baek Il-seob
Baek Min-hyun
Baek Seung-hyeon
Baek Su-ho
Baek Sung-hyun
Baek Yoon-sik
Bang Jae-ho
Ryan Bang
Baro (singer)
Bong Man-dae
Bong Tae-gyu
Byeon Woo-seok
Byun Hee-bong
Byun Yo-han
Cha Do-jin
Hugh Cha
Cha In-pyo
Cha Seo-won
Cha Seung-won
Cha Seung-woo
Cha Tae-hyun
Chae Sang-woo
Changjo
Changmin
Cho Hyun-chul
Cho Jae-hyun
Cho Jin-woong
Cho Jung-rae
Cho Kyu-hyun
Cho Seung-woo
Cho Yeon-woo
Cho Yoon-woo
Choi Bool-am
Choi Byung-mo
Choi Cheol-ho
Choi Dae-chul
Choi Dae-sung
Choi Daniel
Choi Deok-moon
Choi Go
Choi Gwi-hwa
Choi Il-hwa
Choi Jae-sung
Choi Ji-ho
Choi Jin-ho (actor)
Choi Jin-hyuk
Choi Jin-young
Choi Jong-hwan
Choi Jong-won
Choi Jung-woo
Choi Jung-woo (actor)
Choi Kwon
Choi Kwon-soo
Choi Min
Choi Min-chul
Choi Min-ho
Choi Min-sik
Choi Min-soo
Choi Min-yong
Choi Min-young
Choi Moo-ryong
Choi Moo-sung
Choi Phillip
Choi Ro-woon
Choi Seung-hoon
Choi Si-won
Choi Soo-jong
Choi Sung-jae
Choi Sung-kook
Choi Sung-min (actor)
Choi Sung-won (actor)
Choi Tae-hwan
Choi Tae-joon
Choi Won-hong
Choi Won-myeong
Choi Won-young
Choi Woo-hyuk (actor, born 1985)
Choi Woo-hyuk (actor, born 1997)
Choi Woo-shik
Choi Woo-sung
Choi Woong
Choi Young-joon
Elton Chong
Jun Chong
Chun Bo-geun
Chun Ho-jin
Chun Jung-myung
Byron Chung
D.O. (entertainer)
Do Ji-han
Dokgo Young-jae
Dong Ha (actor)
Eum Moon-suk
Eun Ji-won
Eun Won-jae
Eunhyuk
G.O (singer)
Gang Dong-won
Gi Ju-bong
Go On (actor)
Go Geon-han
Go Joo-won
Go Jun
Go Kyung-pyo
Go Se-won
Go Soo
Go Yoon
Gong Hyung-jin
Gong Myung
Gong Yoo
Goo Seung-hyun
Gu Bon-seung
Ha Do-kwon
Ha Jun
Ha Jung-woo
Ha Seok-jin
Hah Myung-joong
Haha (entertainer)
Ham Sung-min
Eagle Han-ying
Han Jae-suk
Han Ji-sang
Han Jin-hee
Han Joo-wan
Han Joon-woo
Han Jung-soo
Han Sang-jin
Han Suk-kyu
Heo Jang-kang
Heo Jung-min
Heo Sung-tae
Hong Jong-hyun
Hong Kyung
Hong Kyung-min
Hong Seok-cheon
Hong Seok-jae
Hong Yo-seob
Hongseok
Hoya (singer)
Huh Joon-ho
Hwang Chan-sung
Hwang Hee
Hwang In-youp
Hwang Jang-lee
Hwang Jung-min
Hwang Kwang-hee
Hwang Min-hyun
Hwanhee
Hyuk (singer)
Hyun Bin
Hyun Woo
Im Chae-moo
Im Chang-jung
Im Ha-ryong
Im Ho
Im Hyuk
Im Hyun-sik
Im Hyung-joon
Im Jae-hyuk
Im Ji-kyu
Im Kang-sung
Im Si-wan
Im Won-hee
In Gyo-jin
Jae Hee
Jang Dong-gun
Jang Dong-joo
Jang Dong-yoon
Jang Do-yoon
Jang Eui-soo
Jang Gwang
Jang Hang-jun
Jang Hang-sun
Jang Hyuk
Antonio Aakeel
Naveen Andrews
Darien Angadi
Parv Bancil
Sanjeev Bhaskar
Ace Bhatti
Mathew Bose
Ameet Chana
Navin Chowdhry
Paul Chowdhry
Sam Dastor
Jaz Deol
Marc Elliott
James Floyd (actor)
Abhin Galeya
James Gandhi
Sartaj Garewal
Raj Ghatak
Kulvinder Ghir
Zaqi Ismail
Raza Jaffrey
Raji James
Ronny Jhutti
Viveik Kalra
Ravi Kapoor
Hardeep Singh Kohli
Sanjeev Kohli
Chaneil Kular
Nish Kumar
Inder Manocha
Emil Marwa
Neet Mohan
Staz Nair
Ajay Nayyar
Kunal Nayyar
Ricky Norwood
Ray Panthaki
Raj Parmar
Dev Patel
Himesh Patel
Nikesh Patel
Upen Patel
Kavi Raz
Simon Rivers
Renu Setna
Amit Shah (actor)
Kavi Shastri
Nav Sidhu
Mark Silcox
Abraham Sofaer
Ramon Tikaram
Deepak Verma
Gordon Warnecke
Annie Q.
Kelsey Asbille
Celia Au
Awkwafina
Maxine Bahns
Bai Ling
Baiyu (singer)
Chloe Bennet
Jan Gan Boyd
T.V. Carpio
Teresa Castillo
Flora Chan
Jacki R. Chan
JuJu Chan
Michele B. Chan
Emily Chang (actress)
Yin Chang
Rosalind Chao
Zoë Chao
Camille Chen
Joan Chen
Kitty Chen
Lynn Chen
Tina Chen
Cindy Cheung (actress)
Karin Anna Cheung
Laureen Chew
China Chow
Kwun-Ling Chow
Sherry Cola
Michaela Conlin
Ayesha Curry
Tiffany Espensen
Freda Foh Shen
Pam Grier
Juliana Harkavy
Stephanie Hsu
Nancy Hsueh
Kelly Hu
Madison Hu
Irene Keng
Christine Ko
China Kong
Nancy Kwan
Lady Tsen Mei
Liza Lapira
Brook Lee
Cherylene Lee
Peyton Elizabeth Lee
Shannon Lee
Leah Lewis
Li Jun Li
Ashley Liao
Jennifer Lim (theatre actress)
Julia Ling
Dyana Liu
Havana Rose Liu
Lucy Liu
Sandra Tsing Loh
Jodi Long
Bessie Loo
Jessica Lu
Lisa Lu
Wonci Lui
Marie Matiko
Maylia
Meiling Melançon
Olivia Munn
Janel Parrish
Beulah Quo
Shauna Shim
Sierra Katow
Phillipa Soo
Nikki SooHoo
Irene Yah-Ling Sun
Mai Tai Sing
Melissa Tang
Jennifer Tilly
Meg Tilly
Brianne Tju
Lauren Tom
Linda Wang
Ran Wei (actress)
Ming-Na Wen
Ali Wong
Anna May Wong
Barbara Jean Wong
Kristina Wong
Marion E. Wong
Jade Wu
Lisa Wu
Jona Xiao
Gwendoline Yeo
Soo Yong
Olive Young (actress)
Ramona Young
Krista Marie Yu
Eugenia Yuan
Catalina Yue
Chelsea Zhang
Nan Zhang (actress)
Tyson Beckford
Justin Chu Cary
Michael Paul Chan
Spencer Chan
François Chau
Hank Chen
Ian Chen (actor)
James Chen (actor)
Ming Chen
Chao-Li Chi
Glen Chin
Peter Chong (actor)
Tommy Chong
Michael Chow (restaurateur)
Kam Fong Chun
Darren Criss
Mark Dacascos
Joel de la Fuente
Ethan Dizon
Dennis Dun
Benson Fong
Lee Tung Foo
Patrick Gallagher (actor)
Chester Gan
Roland Got
Tommy Gunn (actor)
Steven Ho (martial artist)
James Hong
Honorable Wu
Francis Jue
Allen Jung
Nathan Jung
Archie Kao
Lawrence Kao
KevJumba
Matthew Yang King
Kane Kosugi
Brandon Lee
Jason Scott Lee
Mason Lee
Al Leong
Ken Leung
Telly Leung
Weaver Levy
Edwin Luke
Keye Luke
Tzi Ma
Victor Ma
Matthew Moy
Anthony Neely
Stephen Oyoung
Ke Huy Quan
Kenny Ridwan
Ivan Shaw
Andrew Shim
Harry Shum Jr.
James Sie
Brandon Soo Hoo
Booboo Stewart
Yoshi Sudarso
Mike Sui
Lewis Tan
Chen Tang (actor)
Frank Tang
Hsi Tseng Tsiang
Garrett Wang
Forrest Wheeler
BD Wong
Bruce Wong
Wong Chung
Jimmy Wong
Michael Wong (actor)
Russell Wong
Victor Wong (actor, born 1927)
David Wu (American actor)
Leonard Wu
Ping Wu
Robert Wu
Bowen Yang
Hudson Yang
Terence Yin
Keone Young
Ron Yuan
Victor Sen Yung
Ace Bhatti
Jas Binag
Marc Elliott
Jimmi Harkishin
Andrew Johnson (actor)
Ben Jones (British actor)
Shazad Latif
Art Malik
Ricky Norwood
Adil Ray
Mawaan Rizwan
Nabhaan Rizwan
Aftab Sachak
Dino Shafeek
Atta Yaqub
Joshua Ang
Aaron Aziz
David Bala
Benjamin Heng
Adam Chen
Chew Chor Meng
Dennis Chew
Chin Han (actor, born 1969)
Marcus Chin
Ian Fang
Edwin Goh
Anwar Hadi
Ivan Heng
Nat Ho
Huang Po Ju
Huang Wenyong
Huang Yiliang
Richie Koh
Christopher Lee (Malaysian actor)
Luke Lee
Mark Lee (Singaporean actor)
Shawn Lee (actor)
Hossan Leong
Leung Sing Poh
Jet Li
Li Nanxing
Ryan Lian
Lim Kay Siu
Lim Kay Tong
Maxi Lim
Loo Zihan
Richard Low
Jack Neo
Adrian Pang
Aloysius Pang
Pierre Png
Qi Yuwu
Nasir P. Ramlee
P. Ramlee
Aziz Sattar
Gurmit Singh
Alaric Tay
Tay Ping Hui
Henry Thia
Wang Weiliang
Leon Jay Williams
Amos Yee
Danny Yeo
George Young (actor)
Suhaimi Yusof
Tosh Zhang
Zhu Houren
