,Unnamed: 0,Unnamed: 0.1,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
313,19,19,20,278285291.0,0.0,0.0,0.0,27.0,3.504036076796027e+17,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…,Neutral,1,17,2022-11-08T13:26:52.438810Z,2022-11-08T13:26:52.438810Z,2.417
314,181,13,182,1140908538.0,0.0,0.0,0.0,0.0,,,2013 was the year of #gangnamstyle.  2014 is going to be the year of #wolfstyle @RichRSimons #wolfofwallstreet #totaldomination,Neutral,1,182,2022-11-08T17:18:39.444271Z,2022-11-08T17:18:39.444271Z,317.232
315,315,7,316,133128762.0,0.0,0.0,0.0,3.0,4.728768811175936e+17,retweeted,RT @RICO_YBM: S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet,Neutral,1,316,2022-11-08T17:38:54.107143Z,2022-11-08T17:38:54.107143Z,2.149
316,144,4,145,37708572.0,1.0,0.0,0.0,0.0,,,Just saw the trailer for @wolfofwallst on @USA_Network - movie looks awesome!  Definitely seeing it opening day!  #wolfofwallstreet,Positive,1,145,2022-11-08T14:06:48.957443Z,2022-11-08T14:06:48.957443Z,152.691
317,202,6,203,402849589.0,0.0,0.0,0.0,0.0,,,This has just made my night #wolfofwallstreet http://t.co/bO3u8lRsWb,Positive,1,203,2022-11-08T17:20:23.051455Z,2022-11-08T17:20:23.051455Z,2.108
318,374,10,375,269276461.0,1.0,0.0,0.0,0.0,,,"""Deal with your problems by becoming rich!"" #wolfofwallstreet #leo",Neutral,1,375,2022-11-08T17:44:01.162989Z,2022-11-08T17:44:01.162989Z,1.17
319,86,2,87,515935414.0,1.0,0.0,0.0,0.0,,,"Excited for the movie, the book has been nothing but entertaining to read thus far #wolfofwallstreet",Positive,1,87,2022-11-08T13:38:09.851221Z,2022-11-08T13:38:09.851221Z,3.645
320,148,8,149,93188265.0,1.0,0.0,0.0,0.0,4.051285243793244e+17,replied_to,RT @ronauteur: New #WolfOfWallStreet poster http://t.co/ordY9orXlP &lt; 👌,Neutral,1,149,2022-11-08T16:58:46.090539Z,2022-11-08T16:58:46.090539Z,9988.442
321,185,17,186,148858940.0,0.0,0.0,0.0,0.0,,,#wolfofwallstreet was #dope with jacmarvin http://t.co/WJRjNI3xDl,Positive,1,186,2022-11-08T17:18:56.894719Z,2022-11-08T17:18:56.894719Z,1.274
322,455,7,456,81533317.0,0.0,0.0,0.0,1.0,5.282868834667315e+17,retweeted,RT @samjones001: Bermuda grass! Oh my god you had to deal with the golf course people too! #wolfofwallstreet,Neutral,1,456,2022-11-08T17:51:26.480054Z,2022-11-08T17:51:26.480054Z,3.702
323,501,25,502,389692413.0,0.0,0.0,0.0,0.0,,,Wow #wolfofwallstreet has a lot of Fucks in it!,Neutral,1,502,2022-11-08T17:54:17.604373Z,2022-11-08T17:54:17.604373Z,1.551
324,277,25,278,317561920.0,0.0,0.0,0.0,1.0,4.507545849996452e+17,retweeted,RT @Dcastle91: Wow this movies awesome... Makes cocaine seem so fun #WolfOfWallStreet,Positive,1,278,2022-11-08T17:27:25.293433Z,2022-11-08T17:27:25.293433Z,3.454
325,247,23,248,349268076.0,0.0,0.0,0.0,0.0,,,Finishing off #wolfofwallstreet with a cold beer with @TessBefuddled,Neutral,1,248,2022-11-08T17:24:45.169766Z,2022-11-08T17:24:45.169766Z,2.396
326,266,14,267,92258850.0,0.0,0.0,1.0,0.0,,,just watched #WolfOfWallStreet,Neutral,1,267,2022-11-08T17:26:31.759269Z,2022-11-08T17:26:31.759269Z,2.249
327,299,19,300,1104284203.0,0.0,0.0,0.0,0.0,,,"Mid-way watching #wolfofwallstreet 
What acting @LeoDiCaprio !",Positive,1,300,2022-11-08T17:29:58.611027Z,2022-11-08T17:29:58.611027Z,2.137
328,332,24,333,391008604.0,0.0,0.0,0.0,0.0,,,'Everyone just wants to get rich.' #WolfOfWallStreet,Neutral,1,333,2022-11-08T17:39:54.630354Z,2022-11-08T17:39:54.630354Z,1.28
329,472,24,473,1098647598.0,0.0,0.0,0.0,2.0,5.280824211749069e+17,retweeted,"RT @MySocialMouth: The only thing standing b/w you and your goal is the bullshit story you keep telling yourself 

#WolfofWallstreet http:/…",Neutral,1,473,2022-11-08T17:52:19.804488Z,2022-11-08T17:52:19.804488Z,0.563
330,193,25,194,30086232.0,0.0,0.0,0.0,0.0,,,Just saw #wolfofwallstreet....phenomenal movie!  Leo was amazing!,Positive,1,194,2022-11-08T17:19:36.575826Z,2022-11-08T17:19:36.575826Z,2.143
331,47,19,48,188553354.0,0.0,0.0,1.0,0.0,,,"Def gotta read the book, but it's going to be a sick movie @bobnylan69 #WolfofWallStreet #BlkkkSkkknHead http://t.co/iOGxs9EtEl",Positive,1,48,2022-11-08T13:32:33.161599Z,2022-11-08T13:32:33.161599Z,5.029
332,425,5,426,2435104896.0,0.0,0.0,0.0,0.0,,,Me and #shitbird channeling some #wolfofwallstreet on our 36th hole. #golflife #adventureswithshitbird http://t.co/lEOo1tIw6L,Neutral,1,426,2022-11-08T17:48:43.369531Z,2022-11-08T17:48:43.369531Z,3.193
333,487,11,488,2790166614.0,0.0,0.0,0.0,0.0,,,"If @nfl teams were publicly traded stocks, the @Jaguars would be Aerotyne International #WolfofWallstreet",Neutral,1,488,2022-11-08T17:53:25.877233Z,2022-11-08T17:53:25.877233Z,4.531
334,36,8,37,1606924009.0,0.0,0.0,0.0,0.0,,,Rumor has it Leo's getting nekky in #WolfofWallstreet. Sldofkgmvkcodkwdmfnvickdme,Neutral,1,37,2022-11-08T13:31:08.038995Z,2022-11-08T13:31:08.038995Z,6.595
335,500,24,501,2365730568.0,1.0,0.0,0.0,0.0,,,When you're having the time of your life at the party but the squad is ready to go... 😂😂😂 #wolfofwallstreet... https://t.co/kTiDZYjWnm,Neutral,1,501,2022-11-08T17:54:14.663735Z,2022-11-08T17:54:14.663735Z,2.036
336,201,5,202,221036886.0,0.0,0.0,0.0,1.0,4.293942273454899e+17,retweeted,RT @FabAge: Man. The movie long. #Wolfofwallstreet,Neutral,1,202,2022-11-08T17:20:19.585706Z,2022-11-08T17:20:19.585706Z,5.085
337,375,11,376,78270720.0,0.0,0.0,0.0,0.0,,,Gotta find a film to watch tonight! #wolfofwallstreet havnt seen it in a week  👌,Neutral,1,376,2022-11-08T17:44:05.108154Z,2022-11-08T17:44:05.108154Z,2.598
338,262,10,263,259949041.0,0.0,0.0,0.0,0.0,,,After watching the #WolfOfWallStreet I felt like cussing a lot today. Glad snorting coke off a hooker's ass wasn't on my to do list though!,Neutral,1,263,2022-11-08T17:26:17.072793Z,2022-11-08T17:26:17.072793Z,5.506
339,494,18,495,840396516.0,0.0,0.0,0.0,0.0,,,£30 big ones for this in HMV. Bit optimistic i think. #Overpriced #HMV #WolfofWallstreet #Steelbook http://t.co/VQ6p3STKHU,Neutral,1,495,2022-11-08T17:53:55.944542Z,2022-11-08T17:53:55.944542Z,2.544
340,265,13,266,28617933.0,1.0,0.0,0.0,0.0,,,#wolfofwallstreet Leonardo DiCaprio is just so fing sexy.,Positive,1,266,2022-11-08T17:26:28.162172Z,2022-11-08T17:26:28.162172Z,1.265
341,43,15,44,108427465.0,0.0,0.0,0.0,0.0,,,I cannot wait for this movie to come out. I worked in this business in the 80s #WolfOfWallStreet http://t.co/Qr4yrcc9Ri,Positive,1,44,2022-11-08T13:32:08.349950Z,2022-11-08T13:32:08.349950Z,9.107
342,103,19,104,276322218.0,0.0,0.0,0.0,0.0,,,"@ParamountPics: When all the other studios take home all the Oscars, you'll have no one but your greedy selves to blame. #WolfOfWallStreet.",Negative,1,104,2022-11-08T13:45:17.443439Z,2022-11-08T13:45:21.819845Z,12.666
343,453,5,454,1045136112.0,0.0,0.0,0.0,1.0,5.282448625930076e+17,retweeted,RT @LongPennyStocks: @UnitedForCare @DrugPolicyNews #wolfofwallstreet #wolfpack Vote YES on Amendment 2!!! Florida needs it!,Neutral,1,454,2022-11-08T17:51:16.522741Z,2022-11-08T17:51:16.522741Z,2.224
344,8,8,9,154225151.0,0.0,0.0,0.0,0.0,,,You can never have too many Leonardo DiCaprio GIFs on your Tumblr #leonardodicaprio #wolfofwallstreet  … http://t.co/OHbxLMI0lL,Positive,1,6,2022-11-08T13:25:13.338927Z,2022-11-08T13:25:13.338927Z,4.032
345,216,20,217,157037372.0,0.0,0.0,0.0,0.0,,,I KNEW it! The lion was there first! #wolfofwallstreet #vfxbreakdown http://t.co/cBoxyLctdm,Neutral,1,217,2022-11-08T17:21:32.664070Z,2022-11-08T17:21:32.664070Z,2.286
346,352,16,353,88025238.0,0.0,0.0,0.0,0.0,,,Loving your profile pic @Kath_rynnn #peng #WolfofWallStreet 💊😂,Neutral,1,353,2022-11-08T17:41:55.111330Z,2022-11-08T17:41:55.111330Z,1.081
347,526,22,527,1167637656.0,0.0,0.0,0.0,1.0,,,Can I be Jordan Belfort 💸💊💰 #WolfOfWallStreet,Neutral,1,527,2022-11-08T17:56:03.849427Z,2022-11-08T17:56:03.849427Z,0.543
348,255,3,256,522733956.0,7.0,0.0,1.0,1.0,,,Bonding time with the little bro #WolfOfWallStreet,Neutral,1,256,2022-11-08T17:25:32.028459Z,2022-11-08T17:25:32.028459Z,1.342
349,113,1,114,257517997.0,0.0,0.0,0.0,3.0,3.953551873693614e+17,retweeted,RT @MovieWeb: Second The Wolf of Wall Street Trailer http://t.co/my5UTnArHx #TheWolfOfWallStreet #WolfOfWallStreet #LeonardoDiCaprio,Neutral,1,114,2022-11-08T13:48:57.043041Z,2022-11-08T13:48:57.043041Z,5.651
350,436,16,437,2769211068.0,0.0,0.0,0.0,0.0,,,I feel like me and @LeoDiCaprio  would be homies in the turn up.  I'd let that nigga blow Vicks in my eyes. #nohomo #WolfofWallstreet,Neutral,1,437,2022-11-08T17:49:27.946712Z,2022-11-08T17:49:27.946712Z,5.893
351,364,0,365,335898400.0,0.0,0.0,0.0,0.0,,,"Tonights viewing🎬👌
#cantsleep #classfilm #wolfofwallstreet #leonardodicaprio http://t.co/IlKUjIUf92",Neutral,1,365,2022-11-08T17:42:52.802717Z,2022-11-08T17:42:52.802717Z,1.596
352,121,9,122,30813816.0,0.0,0.0,0.0,1.0,3.95953070280278e+17,retweeted,RT @Primetime_Keim: Can't wait for #WolfofWallstreet to hit theaters #makemoney,Positive,1,122,2022-11-08T13:54:27.419965Z,2022-11-08T13:54:27.419965Z,3.59
353,233,9,234,182895073.0,0.0,0.0,0.0,0.0,,,There is only one wolf http://t.co/RHiYuNG6t8 @TheAcademy @OscarsAwards #Oscars #WolfOfWallStreet @LeoDiCaprio @TheWolfofWallSt,Neutral,1,234,2022-11-08T17:22:53.363549Z,2022-11-08T17:22:53.363549Z,2.993
354,343,7,344,149997975.0,1.0,0.0,0.0,0.0,,,#WolfofWallstreet water scene http://t.co/hLCr5aME0q,Neutral,1,344,2022-11-08T17:40:37.807322Z,2022-11-08T17:40:37.807322Z,1.623
355,189,21,190,139127702.0,0.0,0.0,0.0,0.0,,,Maybe I should read some of this #wolfofwallstreet stuff... #peoplereallyseemtohateit,Neutral,1,190,2022-11-08T17:19:13.984555Z,2022-11-08T17:19:13.984555Z,3.383
356,249,25,250,138517892.0,0.0,0.0,0.0,0.0,,,"'Wolf of Wall Street' to Win Best Picture Oscar, Internet Predicts http://t.co/j79gygy2Hw #wolfofwallstreet #oscars2014 #socialmedia",Positive,1,250,2022-11-08T17:25:01.202989Z,2022-11-08T17:25:01.202989Z,4.869
357,89,5,90,168426335.0,0.0,0.0,0.0,0.0,,,"Okay RT @PictureBoxFilms: It's ok, Bumping is the new black! And a little anticipation never hurt anyone. #Waitforthebest #WolfOfWallStreet",Positive,1,90,2022-11-08T13:41:03.775792Z,2022-11-08T13:41:03.775792Z,54.802
358,323,15,324,20809577.0,0.0,0.0,0.0,0.0,,,I love #WolfOfWallStreet,Positive,1,324,2022-11-08T17:39:22.114836Z,2022-11-08T17:39:22.114836Z,0.716
359,51,23,52,67165351.0,0.0,0.0,0.0,0.0,,,Leonardo DiCaprio's new movie omg OMG #wolfofwallstreet,Positive,1,52,2022-11-08T13:33:21.602634Z,2022-11-08T13:33:21.602634Z,3.109
360,496,20,497,2462631013.0,2.0,0.0,0.0,1.0,,,"""Sell me this pen."" I'll give u a hint; it's got nothing to do with the pen. #wolfofwallstreet #marketing #tech #entrepreneur #shark",Neutral,1,497,2022-11-08T17:54:01.478044Z,2022-11-08T17:54:01.478044Z,0.781
361,464,16,465,21258337.0,35.0,0.0,4.0,7.0,,,Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t.co/TfUnPfpgrJ,Neutral,1,465,2022-11-08T17:51:48.813988Z,2022-11-08T17:51:48.813988Z,0.829
362,386,22,387,139179645.0,0.0,0.0,0.0,72.0,4.9448877419831296e+17,retweeted,RT @wolfofwallst: The best revenge is massive success. –Frank Sinatra #WorldTour #jordanbelfort #wolfofwallstreet,Neutral,1,387,2022-11-08T17:44:53.459354Z,2022-11-08T17:44:53.459354Z,0.946
363,486,10,487,79747741.0,1.0,0.0,0.0,0.0,,,@MargotRobbie you need one if our #ChristmasSweaters DM us #WolfofWallstreet 🎅🎄 http://t.co/NB4ognwDV0,Neutral,1,487,2022-11-08T17:53:19.946925Z,2022-11-08T17:53:19.946925Z,3.853
364,203,7,204,106586095.0,0.0,0.0,0.0,0.0,,,Leo is practically wolfy. #wolfofwallstreet #review,Neutral,1,204,2022-11-08T17:20:28.766060Z,2022-11-08T17:20:28.766060Z,3.752
365,54,26,55,524892550.0,1.0,0.0,0.0,1.0,,,Can leonardo dicaprio please only play roles where hes a rich bachelor? That would make me happy #WolfOfWallStreet,Neutral,1,55,2022-11-08T13:33:44.259831Z,2022-11-08T13:33:44.259831Z,4.265
366,369,5,370,48166462.0,0.0,0.0,0.0,0.0,,,😂😂😂😂😂😂😭😂😂😂😂 #idgaf #wolfofwallstreet thanks for thinking of me though 👍 http://t.co/Dn1YwzI7gb,Neutral,1,370,2022-11-08T17:43:09.054083Z,2022-11-08T17:43:09.054083Z,4.043
367,241,17,242,48160618.0,0.0,0.0,0.0,0.0,,,Happy Friday! #oscars #oscarweekend #wolfofwallstreet http://t.co/4Dui8mMqLG,Neutral,1,242,2022-11-08T17:24:20.498041Z,2022-11-08T17:24:20.498041Z,3.877
368,110,26,111,71635368.0,0.0,0.0,0.0,0.0,3.8291506607057306e+17,replied_to,@slashfilm 2014 becomes the year of McConaughey so! #TrueDetective #Interstellar #WolfOfWallStreet,Positive,1,111,2022-11-08T13:48:22.117253Z,2022-11-08T13:48:22.117253Z,16.148
369,396,4,397,18618509.0,0.0,0.0,0.0,0.0,,,100%CommissionSystem! http://t.co/NVCf5FfLCX #wolfofwallstreet #success #RisingStar #FinancialSecurity #Networkmarketing #KeepTheFaith,Neutral,1,397,2022-11-08T17:46:54.773028Z,2022-11-08T17:46:54.773028Z,0.836
370,6,6,7,54798367.0,0.0,0.0,0.0,0.0,,,"""The year I turned 26 I made $49 million which really pissed me off because it was 3 shy of a million a week."" #WolfofWallStreet looks great",Neutral,1,30,2022-11-08T13:29:56.521187Z,2022-11-08T13:29:56.521187Z,3.153
371,195,27,196,202351821.0,0.0,0.0,0.0,1.0,,,"@LeoDiCaprio deserves to win best actor for his performance in #wolfofwallstreet Fantastic movie, be choked if he doesn't",Positive,1,196,2022-11-08T17:19:44.246836Z,2022-11-08T17:19:44.246836Z,0.805
372,115,3,116,199019346.0,6.0,0.0,0.0,0.0,,,Give me Leo or give me death #wolfofwallstreet,Positive,1,116,2022-11-08T13:51:58.111430Z,2022-11-08T13:51:58.111430Z,6.86
373,220,24,221,351145211.0,0.0,0.0,0.0,0.0,,,#wolfofwallstreet Mr.StockBroker Winning Film!,Positive,1,221,2022-11-08T17:21:51.836506Z,2022-11-08T17:21:51.836506Z,3.007
374,213,17,214,41365286.0,0.0,0.0,0.0,0.0,,,"Watched #wolfofwallstreet today, very enjoyable if you can disengage from the characters. #Her still the best film of 2013 in my opinion.",Positive,1,214,2022-11-08T17:21:17.824615Z,2022-11-08T17:21:17.824615Z,7.377
375,80,24,81,500419872.0,1.0,0.0,0.0,2.0,,,Looking forward to seeing #wolfofwallstreet @LeoDiCaprio @JonahHill and I hope @wolfofwallst sells a lot more #books.,Positive,1,81,2022-11-08T13:37:29.418986Z,2022-11-08T13:37:29.418986Z,2.798
376,349,13,350,138672870.0,0.0,0.0,0.0,0.0,,,"Whenever I watch #WolfofWallStreet , i think about #leonardodicaprio childish face for #oscars",Neutral,1,350,2022-11-08T17:41:48.114544Z,2022-11-08T17:41:48.114544Z,3.653
377,72,16,73,1018057830.0,0.0,0.0,0.0,3.0,3.725634788729856e+17,retweeted,RT @PJ_Byrne: “@AutoAdvisorGrp: @PJ_Byrne @NewYorkMag @LeoDiCaprio @JonahHill @MargotRobbie @RedGranitePics can't wait #WolfofWallstreet” XO,Positive,1,73,2022-11-08T13:36:21.575107Z,2022-11-08T13:36:21.575107Z,10.256
378,120,8,121,291210046.0,0.0,0.0,0.0,0.0,,,"Every time I watch the #WolfofWallStreet trailer, an angel orgasms her wings off. #Leo #Leo #Leo #Leo #Leo #Leo #Leo #Leo #Leo #Leo #Leo",Positive,1,121,2022-11-08T13:54:21.093859Z,2022-11-08T13:54:21.097065Z,123.995
379,268,16,269,66478594.0,3.0,0.0,0.0,0.0,,,In an Irish bar in NYC getting our pre night out grub! #WolfOfWallStreet http://t.co/BgWFS3znUk,Neutral,1,269,2022-11-08T17:26:45.872665Z,2022-11-08T17:26:45.872665Z,6.355
380,20,20,21,19196415.0,3.0,0.0,0.0,27.0,,,Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Thoughts??,Neutral,1,16,2022-11-08T13:26:35.500779Z,2022-11-08T13:26:35.500779Z,2.513
381,384,20,385,55177675.0,0.0,0.0,0.0,72.0,4.9448877419831296e+17,retweeted,RT @wolfofwallst: The best revenge is massive success. –Frank Sinatra #WorldTour #jordanbelfort #wolfofwallstreet,Neutral,1,385,2022-11-08T17:44:45.093486Z,2022-11-08T17:44:45.093486Z,3.5
382,437,17,438,1126331382.0,0.0,0.0,0.0,0.0,,,"New #quote : Effing put in work , to dust your dreams into reality  #wolfofwallstreet by r_syed http://t.co/Bql5Dwo46E",Neutral,1,438,2022-11-08T17:50:19.771988Z,2022-11-08T17:50:19.771988Z,0.962
383,237,13,238,419767039.0,0.0,0.0,0.0,0.0,,,The wolf of Wall Street was class highly recommend it #wolfofwallstreet #LeonardoDiCaprio,Positive,1,238,2022-11-08T17:23:18.763383Z,2022-11-08T17:23:18.763383Z,6.77
384,158,18,159,106647962.0,1.0,0.0,0.0,2.0,,,"Despite the cuts, 'The Wolf of Wall Street' is Scorsese's longest film to date. It runs 2 hours and 59 minutes. #WolfOfWallStreet",Neutral,1,159,2022-11-08T17:08:16.897601Z,2022-11-08T17:08:16.897601Z,3.532
385,508,4,509,34382204.0,0.0,0.0,0.0,0.0,,,Ladies that do bare coke and ting #wolfofwallstreet http://t.co/anYI22oHzn,Neutral,1,509,2022-11-08T17:54:50.254842Z,2022-11-08T17:54:50.254842Z,5.968
386,197,1,198,153620519.0,1.0,0.0,0.0,0.0,4.2934698558253056e+17,replied_to,“@Dec_Fox: Date night @Kristal_katie 👫❤️#wolfofwallstreet Happy Chinese New Year 😁🎎🎊”🙈😂✌️,Neutral,1,198,2022-11-08T17:19:49.029025Z,2022-11-08T17:19:49.029025Z,1.183
387,445,25,446,2716500614.0,0.0,0.0,0.0,2.0,5.167100514832425e+17,retweeted,RT @joiecalio: #7Horse thank u #KennyWayneShepherd #WhiskyMyers #7HorseFans #TheJudge #WolfofWallStreet #MethLabZosoSticker #KeithRichards …,Neutral,1,446,2022-11-08T17:50:47.584783Z,2022-11-08T17:50:47.584783Z,1.383
388,175,7,176,44566806.0,0.0,0.0,0.0,0.0,,,@rainnwilson with all your tweets re: #WolfofWallStreet I've realized you're a much cooler Dwight. #imeanthatasacompliment,Neutral,1,176,2022-11-08T17:12:17.065557Z,2022-11-08T17:12:17.065557Z,24.356
389,108,24,109,1866085207.0,0.0,0.0,0.0,1.0,3.8297456197881856e+17,retweeted,"RT @EnriqueRFord11: If The #WolfOfWallstreet film is push to 2014, holy shit. What's wrong with #Dicaprio movies, 1st #ShutterIsland and th…",Neutral,1,109,2022-11-08T13:46:48.305613Z,2022-11-08T13:47:56.360295Z,106.215
390,293,13,294,69980982.0,0.0,0.0,0.0,0.0,,,"""i will not die sober."" #wolfofwallstreet",Neutral,1,294,2022-11-08T17:28:57.072892Z,2022-11-08T17:28:57.072892Z,0.662
391,147,7,148,303913211.0,1.0,0.0,0.0,0.0,,,U need to go see #wolfofwallstreet,Positive,1,148,2022-11-08T14:12:15.641258Z,2022-11-08T14:12:15.641258Z,4.218
392,442,22,443,76243927.0,0.0,0.0,0.0,2.0,5.167100514832425e+17,retweeted,RT @joiecalio: #7Horse thank u #KennyWayneShepherd #WhiskyMyers #7HorseFans #TheJudge #WolfofWallStreet #MethLabZosoSticker #KeithRichards …,Neutral,1,443,2022-11-08T17:50:39.884942Z,2022-11-08T17:50:39.884942Z,1.605
393,503,27,504,32928881.0,0.0,0.0,0.0,1.0,5.389220385559716e+17,retweeted,RT @shadimacdonald: That movie had a lot of fucks and a lot of boobies #wolfofwallstreet #review http://t.co/lSJXxL7SiV,Neutral,1,504,2022-11-08T17:54:25.710751Z,2022-11-08T17:54:25.710751Z,1.565
394,217,21,218,74239144.0,0.0,0.0,0.0,0.0,,,Watching #WolfOfWallStreet again ..well because ....Leo😍 #agirlcandream,Positive,1,218,2022-11-08T17:21:35.663123Z,2022-11-08T17:21:35.663123Z,1.347
395,275,23,276,311226929.0,0.0,0.0,0.0,0.0,,,Matthew McConaughey has me weak af #WolfofWallstreet,Positive,1,276,2022-11-08T17:27:17.060436Z,2022-11-08T17:27:17.060436Z,7.826
396,270,18,271,492509992.0,2.0,0.0,1.0,0.0,,,#wolfofwallstreet my new movie obsession #sellmethispen 💵💊🍸😘,Positive,1,271,2022-11-08T17:26:53.550551Z,2022-11-08T17:26:53.550551Z,1.809
397,21,21,22,101918846.0,2.0,0.0,0.0,0.0,,,somebody stop me from watching this again and again http://t.co/BJRMZBBzkl #wolfofwallstreet,Positive,1,18,2022-11-08T13:26:59.447599Z,2022-11-08T13:26:59.447599Z,2.892
398,426,6,427,751709527.0,0.0,0.0,0.0,0.0,,,"@LeoDiCaprio just never loses it, what a man, what a voice #wolfofwallstreet",Positive,1,427,2022-11-08T17:48:47.955443Z,2022-11-08T17:48:47.955443Z,3.003
399,300,20,301,1638412644.0,1.0,0.0,0.0,0.0,,,I'm immediately wary of anyone who says their favorite movie is #WolfOfWallStreet.,Negative,1,301,2022-11-08T17:30:04.278168Z,2022-11-08T17:30:04.278168Z,4.247
400,497,21,498,226767148.0,0.0,0.0,0.0,0.0,,,LOL this movie has forever impacted the way I look at Steve Madden.....and Matthew Mcconaughey #WolfofWallstreet,Neutral,1,498,2022-11-08T17:54:04.196895Z,2022-11-08T17:54:04.196895Z,1.301
401,229,5,230,377095815.0,2.0,0.0,0.0,1.0,,,So excited to see #wolfofwallstreet with @staszowski @SarahCimz and @daniellethorpie 😁,Positive,1,230,2022-11-08T17:22:34.567206Z,2022-11-08T17:22:34.567206Z,0.726
402,292,12,293,280860289.0,0.0,0.0,0.0,0.0,,,Two people make a crime; three make a conspiracy #wolfofwallstreet,Neutral,1,293,2022-11-08T17:28:55.037418Z,2022-11-08T17:28:55.037418Z,2.774
403,390,26,391,208603048.0,0.0,0.0,1.0,2.0,,,Still don't know how @LeoDiCaprio didnt win an Oscar for his performance in #WolfOfWallStreet,Positive,1,391,2022-11-08T17:46:34.651134Z,2022-11-08T17:46:34.651134Z,1.202
404,377,13,378,2185294140.0,1.0,0.0,0.0,0.0,,,Wak a flaka Wolf. #wolfofwallstreet  https://t.co/9Ns3qZw2lO,Neutral,1,378,2022-11-08T17:44:12.569617Z,2022-11-08T17:44:12.569617Z,1.987
405,161,21,162,61311962.0,0.0,0.0,0.0,540.0,4.053759052098028e+17,retweeted,"RT @DarrenAronofsky: scorsese latest #WolfOfWallStreet hilarious, gutwrenching. @LeoDiCaprio fearless, brave, brilliant @JonahHill revelati…",Positive,1,162,2022-11-08T17:08:34.581739Z,2022-11-08T17:08:34.581739Z,3.757
406,492,16,493,898611002.0,1.0,0.0,0.0,0.0,,,I made $49 million which really pissed me off cause it was 3 shy of a million a week😂 #wolfofwallstreet,Neutral,1,493,2022-11-08T17:53:47.024348Z,2022-11-08T17:53:47.024348Z,5.589
407,166,26,167,40162715.0,0.0,0.0,0.0,0.0,,,Movies I still want to see in 2013: #Frozen @AmericanHustle #WolfOfWallStreet @OutOfTheFurnace #Her #GrudgeMatch #TheSecretLifeOfWalterMitty,Positive,1,167,2022-11-08T17:08:49.824990Z,2022-11-08T17:08:49.824990Z,2.388
408,278,26,279,738996799.0,0.0,0.0,0.0,0.0,,,If you not tryna get to the money after watchin this movie somethin wrong wit you. 💯 #WolfofWallStreet http://t.co/sv5vIBTuS8,Neutral,1,279,2022-11-08T17:27:32.412326Z,2022-11-08T17:27:32.412326Z,5.804
409,27,27,28,224529581.0,0.0,0.0,0.0,0.0,3.502925325817774e+17,replied_to,"“@urmindblown: Leonardo DiCaprio, Johnny Depp, &amp; Harrison Ford have all never won an Oscar.” That'll change after #wolfofwallstreet",Positive,1,24,2022-11-08T13:29:12.475037Z,2022-11-08T13:29:12.475037Z,7.542
410,100,16,101,1230470450.0,0.0,0.0,0.0,0.0,,,Zineb looking gorgeous! #bts #zineboukach #wolfofwallstreet #nyc #photoshoot #actress #ericksonbeamon… http://t.co/Vpwa0GPcWw,Positive,1,101,2022-11-08T13:43:41.472172Z,2022-11-08T13:43:41.472172Z,4.087
411,510,6,511,22266785.0,0.0,0.0,0.0,0.0,,,Watching #WolfOfWallStreet again and still can't get over how beautiful @MargotRobbie is 😍😍#WomanCrushWednesday #wcw,Positive,1,511,2022-11-08T17:54:55.964153Z,2022-11-08T17:54:55.964153Z,1.478
412,269,17,270,245123576.0,1.0,0.0,1.0,0.0,,,Finally watching #wolfofwallstreet with @Abriganti2 👍,Positive,1,270,2022-11-08T17:26:50.370131Z,2022-11-08T17:26:50.370131Z,1.81
413,63,7,64,425935080.0,1.0,0.0,1.0,0.0,,,So excited for this movie but it feels like we've been waiting FOREVER #WolfofWallstreet http://t.co/r08iDaaSI7,Positive,1,64,2022-11-08T13:35:13.591361Z,2022-11-08T13:35:13.591361Z,5.999
414,393,1,394,107837123.0,2.0,0.0,1.0,0.0,,,"Bout to watch #WolfOfWallStreet tn

Because #America",Neutral,1,394,2022-11-08T17:46:45.245675Z,2022-11-08T17:46:45.245675Z,1.575
415,286,6,287,35004606.0,0.0,0.0,0.0,0.0,,,@JordanBelfort charging €80.50 for a talk in the RDS? Good luck #wolfofwallstreet,Neutral,1,287,2022-11-08T17:28:20.295266Z,2022-11-08T17:28:20.295266Z,5.302
416,431,11,432,629508997.0,1.0,0.0,0.0,1.0,,,Some people are okay with being average. Those people are losers. #WolfOfWallStreet,Neutral,1,432,2022-11-08T17:49:03.975589Z,2022-11-08T17:49:03.979119Z,1.278
417,427,7,428,76573600.0,0.0,0.0,0.0,0.0,,,Time to get some sales!!!! #Wolfofwallstreet #sales #justdoit,Neutral,1,428,2022-11-08T17:48:50.728670Z,2022-11-08T17:48:50.728670Z,1.192
